公司統一編號,公司名稱,分公司統一編號,分公司名稱,Address,分公司狀態,分公司核准設立日期,分公司最後核准變更日期,Longitude,Latitude
23285582,萊爾富國際股份有限公司,54378852,第四一八八分公司,新北市鶯歌區鳳祥里鶯桃路547號、549號1樓,1,1030313,1121122,121.3302814,24.967873
23285582,萊爾富國際股份有限公司,54379374,第四一九七分公司,桃園市龜山區南上里民生北路1段128號、130號、132號1樓,1,1030324,1121122,121.2996855,25.0411684
23285582,萊爾富國際股份有限公司,54379450,第四一九九分公司,臺北市中正區林興里辛亥路1段17巷2號及19號1樓,3,1030325,1121122,121.5546312,25.0005937
23285582,萊爾富國際股份有限公司,54379753,第四一二九分公司,新北市樹林區東園里柑園街1段190號1樓,1,1030331,1121121,121.4065995,24.960914
23285582,萊爾富國際股份有限公司,54380175,第四一六二分公司,新北市樹林區獇寮里保安街2段293號、293-1號1樓,1,1030407,1121121,121.4124683,25.0063072
23285582,萊爾富國際股份有限公司,54381054,第四一九六分公司,新北市三重區溪美里仁愛街382號及慈愛街201、203號1樓,1,1030418,1121121,121.490959,25.08073
23285582,萊爾富國際股份有限公司,54381364,第四一二0分公司,新竹縣竹北市東平里興隆路3段357號1樓,1,1030425,1121121,121.0298894,24.8043407
23285582,萊爾富國際股份有限公司,54382700,第四一五一分公司,高雄市三民區鼎泰里鼎中路139號1樓,1,1030520,1121121,120.318998,22.6621107
23285582,萊爾富國際股份有限公司,54382716,第四二一二分公司,高雄市小港區山明里山明路482號1樓,1,1030520,1121121,120.3608455,22.5553185
23285582,萊爾富國際股份有限公司,54382722,第四一九二分公司,彰化縣花壇鄉橋頭村彰員路2段81號1樓,1,1030520,1121121,120.5575743,24.0211753
23285582,萊爾富國際股份有限公司,54382820,第四二0八分公司,新北市新莊區瓊林里瓊泰路59、61號1樓,1,1030522,1121121,121.4460754,25.0362424
23285582,萊爾富國際股份有限公司,54382841,第四一七五分公司,新竹縣竹北市竹仁里中山路415號1樓,1,1030522,1121121,121.0157004,24.8376837
23285582,萊爾富國際股份有限公司,54383222,第四二0五分公司,桃園市楊梅區高上里青年路2段204巷1號、3號1樓,1,1030528,1121121,121.1662133,24.9312631
23285582,萊爾富國際股份有限公司,54383237,第四一二七分公司,高雄市岡山區台上里嘉新東路79-5號1樓,1,1030527,1121121,120.3015652,22.8072883
23285582,萊爾富國際股份有限公司,54384025,第四一二三分公司,新竹市東區振興里振興路79號、81號1樓,1,1030611,1121121,120.9615305,24.7949588
23285582,萊爾富國際股份有限公司,54384708,第四二一0分公司,新北市三重區五福里五華街70號1樓,1,1030619,1121121,121.4934138,25.0817614
23285582,萊爾富國際股份有限公司,54385024,第四一八六分公司,桃園市平鎮區湧豐里9鄰南豐路104、106號1樓,1,1030625,1121121,121.2080003,24.9003899
23285582,萊爾富國際股份有限公司,54385517,第四二0七分公司,臺中市豐原區三村里三和路349巷2號1樓,1,1030702,1121121,120.7044794,24.2317669
23285582,萊爾富國際股份有限公司,54385565,第四二一五分公司,金門縣金湖鎮正義里夏興5-1號1樓,3,1030703,       ,118.3954012,24.4399264
23285582,萊爾富國際股份有限公司,54386163,第四二一八分公司,新北市蘆洲區得勝里得勝街108號1樓,1,1030711,1121121,121.4711856,25.0829959
23285582,萊爾富國際股份有限公司,54386353,第三九九七分公司,桃園市大園區南港里大觀路997號1樓,1,1030715,1121121,121.168457,25.0586524
23285582,萊爾富國際股份有限公司,54386760,第四二一一分公司,臺北市內湖區西康里文湖街21巷26、28號1樓,1,1030724,1121121,121.5606283,25.0866736
23285582,萊爾富國際股份有限公司,54386781,第四二0一分公司,桃園市中壢區永尾里新生路2段324、326、328號1樓,1,1030725,1121121,121.2228258,24.9824808
23285582,萊爾富國際股份有限公司,54386993,第四一五七分公司,新竹縣竹北市大義里鳳岡路3段256號、258號1樓,3,1030729,1121121,120.9684187,24.8631369
23285582,萊爾富國際股份有限公司,54387022,第四一七四分公司,高雄市鳳山區過埤里高鳳一路70號1樓,1,1030730,1121121,120.3661107,22.5884631
23285582,萊爾富國際股份有限公司,54387661,第四二二三分公司,宜蘭縣頭城鎮武營里青雲路3段547號1樓,1,1030811,1121121,121.829506,24.8667439
23285582,萊爾富國際股份有限公司,54388107,第三九六三分公司,新竹市東區明湖里明湖路1010號1樓,3,1030819,1121121,120.9772587,24.7687679
23285582,萊爾富國際股份有限公司,54388367,第四二二七分公司,臺北市中正區梅花里八德路1段82巷10號1樓,1,1030821,1121121,121.5643605,25.049842
23285582,萊爾富國際股份有限公司,54388535,第四二二九分公司,臺北市中正區黎明里南陽街1號1樓,3,1030822,       ,121.5161869,25.0455669
23285582,萊爾富國際股份有限公司,54389231,第三九七五分公司,臺中市神岡區庄前里三民南路2號1樓,1,1030903,1121121,120.6569061,24.2512294
23285582,萊爾富國際股份有限公司,54389274,第四一四六分公司,新北市板橋區華興里南雅南路2段5號、7號1樓,3,1030903,       ,121.4545284,25.0029491
23285582,萊爾富國際股份有限公司,54389318,第四二三0分公司,高雄市苓雅區福居里武營路433號,3,1030904,       ,120.3360059,22.6165765
23285582,萊爾富國際股份有限公司,54389555,第四二三一分公司,高雄市大樹區三和里學城路1段131號1樓,1,1030911,1121121,120.4058246,22.7271392
23285582,萊爾富國際股份有限公司,54390075,第四0九八分公司,新北市三重區慈生里仁美街96巷1號,1,1030923,1121121,121.4856735,25.0802611
23285582,萊爾富國際股份有限公司,54391172,第四一七八分公司,彰化縣彰化市延和里大埔路251號1樓,1,1031015,1121123,120.5449341,24.058793
23285582,萊爾富國際股份有限公司,54391308,第四0五二分公司,雲林縣斗六市溝埧里仁義路146號1樓,1,1031015,1121121,120.5370621,23.673974
23285582,萊爾富國際股份有限公司,54391412,第四一四三分公司,桃園市桃園區大有里大有路491號1樓,1,1031017,1121123,121.3182547,25.0129233
23285582,萊爾富國際股份有限公司,54391617,第四二三三分公司,桃園市八德區大發里和平路1046號1樓,1,1031022,1121123,121.3210724,24.9622719
23285582,萊爾富國際股份有限公司,54395199,第四一九五分公司,高雄市楠梓區藍田里藍田路948號1樓,1,1031219,1121123,120.2805349,22.7274874
23285582,萊爾富國際股份有限公司,54395515,第四一五三分公司,新北市淡水區崁頂里濱海路1段221號1樓,1,1031225,1121122,121.4428497,25.1889453
23285582,萊爾富國際股份有限公司,54395542,第四二三五分公司,高雄市三民區長明里建國二路210、212、214號1樓,1,1031226,1121128,120.3064147,22.6377932
23285582,萊爾富國際股份有限公司,54395711,第四OO二分公司,臺中市北屯區后庄里同榮路68號1樓,1,1031229,1121123,120.6608146,24.1935436
23285582,萊爾富國際股份有限公司,54395769,第四二四三分公司,新北市八里區米倉里龍米路2段57、59號1樓,1,1031230,1121123,121.4481135,25.1403297
23285582,萊爾富國際股份有限公司,54395959,第四一六九分公司,高雄市大寮區潮寮里華中南路153號1樓,1,1040107,1121128,120.430996,22.565301
23285582,萊爾富國際股份有限公司,54396198,第四O八O分公司,新北市板橋區明翠里四維路220、222號1樓,3,1040109,       ,121.4639278,25.0276376
23285582,萊爾富國際股份有限公司,54396253,第四二四一分公司,新北市三重區順德里仁義街12號1樓及仁興街39巷37號1樓,1,1040112,1121130,121.4997585,25.0759306
23285582,萊爾富國際股份有限公司,54396556,第四二四九分公司,臺北市萬華區青山里西園路1段168號、170號1樓,1,1040115,1121128,121.5000866,25.0399027
23285582,萊爾富國際股份有限公司,54396916,第四二五O分公司,高雄市仁武區考潭里鳳仁路4-6號,1,1040122,1121120,120.3609868,22.6718079
23285582,萊爾富國際股份有限公司,54396991,第四O六五分公司,新竹市北區曲溪里成德路89號、91號1樓,1,1040122,1121128,120.9577409,24.7945529
23285582,萊爾富國際股份有限公司,54397008,第四二五一分公司,基隆市仁愛區仁德里愛三路130號1樓,3,1040126,       ,121.7439907,25.1300483
23285582,萊爾富國際股份有限公司,54397632,第四二四七分公司,臺中市西屯區大墩二十街53、55號1樓,1,1040205,1121128,120.6544169,24.1584822
23285582,萊爾富國際股份有限公司,54397767,第四二O三分公司,新北市三峽區大埔里中園街237號1樓,1,1040206,1121123,121.3669513,24.9195211
23285582,萊爾富國際股份有限公司,54398082,第四二四八分公司,臺南市東區裕聖里裕義路328號1樓,3,1040226,       ,120.2477371,22.9822013
23285582,萊爾富國際股份有限公司,54398148,第四二三二分公司,臺北市大同區承德路3段284、286號1樓,1,1040213,1121128,121.5193528,25.0738888
23285582,萊爾富國際股份有限公司,54398288,第四二三七分公司,新北市新莊區頭前里中原東路91號1樓,3,1040224,1121128,121.4622949,25.0542562
23285582,萊爾富國際股份有限公司,54398610,第四二五九分公司,新北市八里區中山路一段125號、127號1樓,1,1040304,1121128,121.4135181,25.1593095
23285582,萊爾富國際股份有限公司,54398822,第四二五五分公司,新北市樹林區西園里柑園街2段278號、280號1樓,1,1040305,1121201,121.374085,24.9521412
23285582,萊爾富國際股份有限公司,54399076,第四二六三分公司,桃園市楊梅區雙榮里民族路5段141號、143號、145號1樓,1,1040311,1121201,121.1738651,24.9587239
23285582,萊爾富國際股份有限公司,54911413,第四五八八分公司,桃園市龍潭區中正路471號1樓,1,1080422,1121201,121.2193519,24.857764
23285582,萊爾富國際股份有限公司,54911429,第四五八三分公司,嘉義縣太保市前潭里後潭160、160之1號1樓,1,1080423,1121201,120.341881,23.4520721
23285582,萊爾富國際股份有限公司,54911954,第四五九二分公司,臺北市內湖區文德路210巷30弄6、8、10號1樓,1,1080514,1121201,121.5843298,25.0772622
23285582,萊爾富國際股份有限公司,54911981,第四五八五分公司,宜蘭縣宜蘭市校舍路161、161之1、161之2號,1,1080516,1121201,121.7589971,24.7504111
23285582,萊爾富國際股份有限公司,54912052,第四五八二分公司,臺南市白河區關嶺里38之1號1樓,1,1080520,1121201,120.5106372,23.3171844
23285582,萊爾富國際股份有限公司,54912187,第四五八六分公司,新北市三重區文化北路224巷1、3號1樓,1,1080524,1121201,121.4975431,25.0690985
23285582,萊爾富國際股份有限公司,54912193,第四五九三分公司,臺南市安南區溪頂里23鄰惠安街102、104號1樓,1,1080527,1121201,120.207583,23.0269533
23285582,萊爾富國際股份有限公司,54912671,第四四八六分公司,桃園市龍潭區龍源路大平段262、264、266號1樓,1,1080610,1121122,121.2368084,24.8255524
23285582,萊爾富國際股份有限公司,54912686,第四六O二分公司,桃園市八德區長興路773、775、777、779號1樓,1,1080610,1121122,121.2644383,24.9332169
23285582,萊爾富國際股份有限公司,54912692,第四四九八分公司,臺北市北投區中和街399之5、399之6號1樓,1,1080610,1121201,121.498325,25.1428883
23285582,萊爾富國際股份有限公司,54912861,第四五九O分公司,臺中市神岡區三角里大豐路4段225號,1,1080617,1121122,120.6953616,24.2365393
23285582,萊爾富國際股份有限公司,54912898,第四六一七分公司,臺北市文山區華興里木柵路1段168、170號1樓,1,1080617,1121120,121.5686238,24.9888192
23285582,萊爾富國際股份有限公司,54913030,第四五六八分公司,新北市汐止區汐萬路1段409、411號1樓,3,1080620,       ,121.6560533,25.0672085
23285582,萊爾富國際股份有限公司,54913046,第四六O五分公司,彰化縣鹿港鎮中山路519號1樓,1,1080620,1121122,120.4289413,24.0601889
23285582,萊爾富國際股份有限公司,54913101,第四四八二分公司,高雄市梓官區中正路137號1樓,1,1080624,1121122,120.2561404,22.7288932
23285582,萊爾富國際股份有限公司,54913215,第四六一九分公司,桃園市中壢區興南里九和一街68、70號1樓,1,1080627,1121122,121.2247096,24.9615555
23285582,萊爾富國際股份有限公司,54913432,第四五九九分公司,新北市土城區裕生路86巷2、4號1樓,1,1080705,1121122,121.4470587,24.9852577
23285582,萊爾富國際股份有限公司,54913637,第四六二O分公司,彰化縣鹿港鎮中山路340號1、2樓,3,1080711,       ,120.4325819,24.0579158
23285582,萊爾富國際股份有限公司,54913643,第四五一八分公司,新北市鶯歌區尖山路188號、190號1樓,1,1080711,1121122,121.3442968,24.9473936
23285582,萊爾富國際股份有限公司,54913658,第四六一六分公司,桃園市新屋區清華里新華路1段102號,1,1080711,1121122,121.251185,24.9138116
23285582,萊爾富國際股份有限公司,54913720,第四四一七分公司,臺南市楠西區中正路179、179-1、179-2號1樓,1,1080715,1121122,120.4632222,23.1251666
23285582,萊爾富國際股份有限公司,54913897,第四六一四分公司,桃園市龍潭區中興里中興路336巷74號、76號1樓,1,1080719,1121122,121.2326648,24.8756614
23285582,萊爾富國際股份有限公司,54913904,第四五九八分公司,臺南市佳里區東寧里進學路25號,3,1080719,       ,120.1851384,23.1646497
23285582,萊爾富國際股份有限公司,54913974,第四六一二分公司,臺南市中西區民權路4段138號1樓,1,1080722,1121122,120.1826533,22.9994705
23285582,萊爾富國際股份有限公司,54914002,第四六一五分公司,新竹縣竹東鎮長春路2段97、99號1樓,1,1080722,1121122,121.0872492,24.739105
23285582,萊爾富國際股份有限公司,54914045,第四六O三分公司,彰化縣鹿港鎮鹿草路1段281、285號1樓,1,1080723,1121122,120.4366323,24.0660286
23285582,萊爾富國際股份有限公司,54914087,第四六O一分公司,桃園市蘆竹區長興里南崁路1段286號,1,1080724,1121122,121.291131,25.0504745
23285582,萊爾富國際股份有限公司,54914740,第四四六三分公司,高雄市小港區坪頂里高坪七路1號,1,1080815,1121122,120.3803064,22.5433228
23285582,萊爾富國際股份有限公司,54914777,第四六三O分公司,苗栗縣頭份市富強一街9號1樓,1,1080816,1121122,120.8990358,24.6870476
23285582,萊爾富國際股份有限公司,54914811,第四六二七分公司,臺中市南屯區永春東七路602號1樓,1,1080819,1121122,120.6336441,24.1414145
23285582,萊爾富國際股份有限公司,54914880,第四五六二分公司,南投縣草屯鎮山腳里太平路1段48號1樓,1,1080819,1121122,120.687568,23.9625421
23285582,萊爾富國際股份有限公司,54914896,第四五七九分公司,苗栗縣頭份市上庄路77號1樓,1,1080819,1121122,120.8942555,24.6917459
23285582,萊爾富國際股份有限公司,54914973,第四六一八分公司,高雄市仁武區永仁街272-1號1樓,1,1080823,1121120,120.3336004,22.6832569
23285582,萊爾富國際股份有限公司,54914988,第四五三九分公司,新北市三重區大智街22、24號1樓,1,1080823,1121124,121.4948464,25.0647121
23285582,萊爾富國際股份有限公司,54915059,第四五九一分公司,新北市鶯歌區中正三路304、306、308、310號,1,1080827,1121122,121.3282759,24.9356698
23285582,萊爾富國際股份有限公司,54915282,第四六四五分公司,新竹市東區南大路299、301號1、2樓,1,1080902,1121122,120.9701979,24.7973043
23285582,萊爾富國際股份有限公司,54915353,第四五二七分公司,臺北市文山區木新路2段141、143號1樓,1,1080903,1121122,121.5690228,24.9839008
23285582,萊爾富國際股份有限公司,54915614,第四六四七分公司,臺北市中山區林森北路258號1樓及地下室,1,1080909,1121124,121.5253041,25.0544811
23285582,萊爾富國際股份有限公司,54915620,第四六O九分公司,新北市蘆洲區中正路185巷78弄1、3號1樓,1,1080909,1121124,121.4660879,25.084294
23285582,萊爾富國際股份有限公司,54915635,第四五一九分公司,臺北市松山區光復南路13巷16號1樓,1,1080909,1121122,121.5593013,25.047738
23285582,萊爾富國際股份有限公司,54915749,第四六三三分公司,臺北市大安區羅斯福路3段283巷11號1樓,1,1080912,1121124,121.5315733,25.0190465
23285582,萊爾富國際股份有限公司,54915950,第四六三四分公司,高雄市楠梓區常德路324巷10號,1,1080919,1121124,120.3376781,22.7371253
23285582,萊爾富國際股份有限公司,54915972,第四六五一分公司,桃園市大園區高鐵北路2段145號1樓、大成路2段1號1樓,3,1080919,1121122,121.2209255,25.0198069
23285582,萊爾富國際股份有限公司,54916091,第四六六二分公司,桃園市龜山區文化一路10巷42弄49號1、2樓,3,1080925,       ,121.3699133,25.0589947
23285582,萊爾富國際股份有限公司,54916135,第四六五O分公司,宜蘭縣礁溪鄉大坡路2、2之1、6、8號1樓,1,1080925,1121124,121.7405392,24.7797533
23285582,萊爾富國際股份有限公司,54916310,第四六五二分公司,新北市三重區中正北路278、280、282號1樓,1,1081003,1121124,121.4807064,25.0684978
23285582,萊爾富國際股份有限公司,54916579,第四六四九分公司,新北市樹林區坡內里備內街26號,1,1081008,1121122,121.4128042,24.98714
23285582,萊爾富國際股份有限公司,54916607,第四六五八分公司,新北市淡水區清水街2號1樓及英專路43號1樓,1,1081008,1121124,121.4455672,25.1705735
23285582,萊爾富國際股份有限公司,54916629,第四六六三分公司,新北市汐止區南興路58號1樓,1,1081008,1121122,121.6524293,25.0600113
23285582,萊爾富國際股份有限公司,54916727,第四四七八分公司,彰化縣田中鎮中正路577號1樓,1,1081014,1121122,120.5836323,23.8637145
23285582,萊爾富國際股份有限公司,54917057,第四五六六分公司,高雄市楠梓區大學南路309號1樓,1,1081018,1121122,120.2902771,22.7322973
23285582,萊爾富國際股份有限公司,54917063,第四五四六分公司,苗栗縣竹南鎮科專三路129號1樓,1,1081018,1121122,120.9042185,24.7100201
23285582,萊爾富國際股份有限公司,54917155,第四六五七分公司,臺北市南港區南港路3段358、360號1樓,1,1081021,1121122,121.5803575,25.0516243
23285582,萊爾富國際股份有限公司,54917280,第四六四O分公司,臺北市中山區龍江路47號1樓,1,1081023,1121122,121.5406085,25.0492916
23285582,萊爾富國際股份有限公司,54917296,第三七五O分公司,臺北市內湖區瑞光路502號1樓,1,1081023,1121120,121.5678619,25.0790415
23285582,萊爾富國際股份有限公司,54917401,第四五四五分公司,臺南市仁德區二行里二仁路1段157、159號,3,1081025,       ,120.224936,22.9205845
23285582,萊爾富國際股份有限公司,54917710,第四五五九分公司,臺中市太平區育賢路60號1樓,1,1081031,1121122,120.723322,24.1571124
23285582,萊爾富國際股份有限公司,54918056,第四六七五分公司,桃園市楊梅區青山一街99、101號1、2樓,1,1081111,1121122,121.175319,24.9218399
23285582,萊爾富國際股份有限公司,54918416,第四六五九分公司,屏東縣新園鄉中正路142號,1,1081115,1121122,120.4402442,22.4779579
23285582,萊爾富國際股份有限公司,54918422,第四六七三分公司,桃園市蘆竹區海山路2段513、515號1樓,1,1081118,1121122,121.2546624,25.1105961
23285582,萊爾富國際股份有限公司,54918437,第四六四三分公司,臺北市北投區中和街504號、506號、508號1樓,1,1081115,1121120,121.494193,25.145417
23285582,萊爾富國際股份有限公司,54918513,第四六四二分公司,新北市三峽區長泰街80、82、84號及78巷1弄1號、3號1樓,1,1081119,1121122,121.3765888,24.933226
23285582,萊爾富國際股份有限公司,54918540,第四六三八分公司,臺南市新營區復興路622號1樓,1,1081119,1121122,120.2961467,23.306044
23285582,萊爾富國際股份有限公司,54918838,第四六八三分公司,臺北市士林區承德路4段130號1樓及後港街37號1樓,1,1081125,1121122,121.5232359,25.083807
23285582,萊爾富國際股份有限公司,54918871,第四六八四分公司,新北市新店區中華路26、28、30、32號1樓,3,1081125,       ,121.54034,24.967836
23285582,萊爾富國際股份有限公司,54919175,第四六八七分公司,臺北市信義區信義路4段375號1樓,3,1081203,       ,121.5578319,25.0332856
23285582,萊爾富國際股份有限公司,54919203,第四六八五分公司,桃園市龜山區中興路302號1樓,3,1081129,       ,121.3343471,24.9909986
23285582,萊爾富國際股份有限公司,70744861,桃縣龍潭第二分公司,桃園市龍潭區中興路209號1樓,1,0880721,1121117,121.235701,24.8744214
23285582,萊爾富國際股份有限公司,70744877,中壢工業分公司,桃園市中壢區自強一路100、102號1樓,1,0880721,1121117,121.2446253,24.9768028
23285582,萊爾富國際股份有限公司,70744882,新竹關東橋分公司,新竹市金山里光復路一段八十九巷一一五、一一七號一樓,3,0880721,       ,121.0234006,24.7814608
23285582,萊爾富國際股份有限公司,70745144,雲縣北港分公司,雲林縣北港鎮民主路五十二、五十四號一樓,3,0880723,0881220,120.2858846,23.5958633
23285582,萊爾富國際股份有限公司,70745159,桃縣楊新第二分公司,桃園市楊梅區和平路二號一樓,3,0880723,       ,121.13183,24.9428149
23285582,萊爾富國際股份有限公司,70745720,北縣福音分公司,新北市三重區重新路四段八十九號一樓,3,0880729,       ,121.4863508,25.0555274
23285582,萊爾富國際股份有限公司,70745735,苗縣五谷分公司,苗栗縣公館鄉五谷村五谷211號1樓、213號1樓,1,0880729,1121117,120.8183077,24.5251317
23285582,萊爾富國際股份有限公司,70746164,桃市中華第二分公司,桃園市桃園區中華路二十七號一樓,3,0880809,       ,121.3097196,24.9905518
23285582,萊爾富國際股份有限公司,70746170,北縣板和分公司,新北市中和區中山路三段一一二號一樓,3,0880809,0920506,121.4752305,25.007313
23285582,萊爾富國際股份有限公司,70746185,高市青雲分公司,高雄市苓雅區自強三路三十六巷八號一樓,3,0880809,0881203,120.2986475,22.6163778
23285582,萊爾富國際股份有限公司,70746191,桃縣建國分公司,桃園市龍潭區民族路一七八號一樓,3,0880809,0890925,121.2315403,24.8287983
23285582,萊爾富國際股份有限公司,70746208,北市遼寧分公司,臺北市中山區南京東路三段一九五號一樓,3,0880809,0880821,121.5411485,25.0521652
23285582,萊爾富國際股份有限公司,70746214,竹北華興分公司,新竹縣竹北市華興街228號1樓,1,0880809,1121117,121.0008499,24.8386116
23285582,萊爾富國際股份有限公司,70746489,北縣鶯歌分公司,新北市鶯歌區重慶街29號1樓,1,0880813,1121117,121.3514971,24.9525611
23285582,萊爾富國際股份有限公司,70746495,北縣重陽第二分公司,新北市三重區重陽路四段一三二、一三四號一樓,3,0880813,       ,121.4925267,25.0712305
23285582,萊爾富國際股份有限公司,70746501,北縣亞東分公司,新北市板橋區南雅南路二段一六六號一樓,3,0880813,0900724,121.4526873,24.9988421
23285582,萊爾富國際股份有限公司,70746517,雲縣斗南分公司,雲林縣斗南鎮建國二路二之一號一樓,3,0880813,0930213,120.4696545,23.6791121
23285582,萊爾富國際股份有限公司,70747136,北市立院分公司,臺北市中正區濟南路一段七號一樓,3,0880816,0911125,121.5226361,25.0424502
23285582,萊爾富國際股份有限公司,70747662,北縣大興分公司,新北市板橋區大觀路2段142之2號1樓,1,0880821,1121117,121.4426406,24.999162
23285582,萊爾富國際股份有限公司,70747678,北市建國北分公司,臺北市中山區建國北路一段一五六號一樓,3,0880821,0891005,121.5369658,25.0491345
23285582,萊爾富國際股份有限公司,70747683,北市靜修分公司,臺北市大同區民生西路二三一號一樓,3,0880821,       ,121.5158055,25.0570388
23285582,萊爾富國際股份有限公司,70747699,高市建軍分公司,高雄市苓雅區中正一路五十六巷八號一樓,3,0880821,0930726,120.3318175,22.6281477
23285582,萊爾富國際股份有限公司,70747889,桃市慈文分公司,桃園市桃園區慈文路一一五號一樓,3,0880824,       ,121.2996252,25.004601
23285582,萊爾富國際股份有限公司,70748402,桃縣竹圍分公司,桃園市大園區建國路149號1樓,1,0880831,1121117,121.2497951,25.109189
23285582,萊爾富國際股份有限公司,70748418,新竹金城分公司,新竹市東區新竹市立功里光復路2段148號1樓,1,0880831,1121117,121.0016833,24.7934218
23285582,萊爾富國際股份有限公司,70748424,北市嘉興分公司,臺北市信義區基隆路二段一三三、一三五號一樓,3,0880831,       ,121.5560205,25.0274641
23285582,萊爾富國際股份有限公司,70748439,台中公益分公司,臺中市南屯區公益路二段六三一號一樓,3,0880831,0881005,120.6292865,24.1509235
23285582,萊爾富國際股份有限公司,70748445,新竹香北分公司,新竹市新竹市香山里香北路150號1樓,3,0880831,1121117,120.9302603,24.7798216
23285582,萊爾富國際股份有限公司,70748450,台中中美分公司,臺中市西區中美街三三八、三四０號一樓,3,0880831,0940823,141.2589047,43.066228
23285582,萊爾富國際股份有限公司,70748466,北市政大分公司,臺北市文山區指南路二段一四五號一樓,3,0880831,0911227,121.577215,24.9873688
23285582,萊爾富國際股份有限公司,70748472,北市興隆分公司,臺北市文山區興隆路二段二０三巷一六號一樓,3,0880831,       ,121.5492175,25.0005901
23285582,萊爾富國際股份有限公司,70748487,北縣宜興分公司,新北市汐止區臺北縣汐止鎮宜興街七號一樓,3,0880831,0890908,121.6219803,25.0420571
23285582,萊爾富國際股份有限公司,70748493,北縣福德南分公司,新北市三重區福德南路二十三號一樓,3,0880831,       ,121.502207,25.0602754
23285582,萊爾富國際股份有限公司,70748509,北縣三愛第三分公司,新北市三重區仁愛街253號1樓,1,0880831,1121117,121.4933028,25.0782691
23285582,萊爾富國際股份有限公司,70748938,嘉義嘉北分公司,嘉義市東區嘉北街八十號一樓,3,0880906,0891011,120.4539752,23.4939316
23285582,萊爾富國際股份有限公司,70749818,北市長松分公司,臺北市中山區長安東路二段六二號一樓,3,0880920,0890818,121.5369391,25.0484123
23285582,萊爾富國際股份有限公司,70750048,北縣成泰第二分公司,新北市五股區成泰路二段九十一巷二十三號一樓,3,0880916,0930412,121.4382989,25.0840965
23285582,萊爾富國際股份有限公司,70750259,豐原圓環第二分公司,臺中市豐原區圓環西路一六五號一樓,3,0880920,0890724,120.7094298,24.2534189
23285582,萊爾富國際股份有限公司,70750265,北市敦北分公司,臺北市松山區敦化北路二二二巷一號一樓,3,0880920,0900806,121.5461214,25.0566664
23285582,萊爾富國際股份有限公司,70751406,北縣民族分公司,新北市淡水區民族路四十八號一樓,3,0881006,       ,121.462405,25.1335651
23285582,萊爾富國際股份有限公司,70751412,北縣長濱分公司,新北市三重區長安街一二０號一樓,3,0881006,       ,121.5007548,25.0672949
23285582,萊爾富國際股份有限公司,70751428,高市南華分公司,高雄市新興區忠孝一路四七六、四七八號一樓,3,0881006,0930729,120.3058839,22.6291725
23285582,萊爾富國際股份有限公司,70751433,北縣國慶分公司,新北市板橋區國慶路一四七號一樓,3,0881006,0910313,121.4607184,24.9959324
23285582,萊爾富國際股份有限公司,70751449,北縣頂埔分公司,新北市土城區中央路4段56號1樓,1,0881006,1121117,121.4200417,24.9605395
23285582,萊爾富國際股份有限公司,70751454,北縣板門分公司,新北市板橋區金門街三六０號一樓,3,0881006,       ,121.4315334,24.988453
23285582,萊爾富國際股份有限公司,70751460,台中廣場分公司,臺中市中區中正路三十六號一樓,3,0881006,0941004,120.6818181,24.1402601
23285582,萊爾富國際股份有限公司,70751476,台中同榮分公司,臺中市北屯區同榮路151、153號1樓,3,0881006,0881230,120.6617496,24.1956364
23285582,萊爾富國際股份有限公司,70751481,竹北竹北第三分公司,新竹縣竹北市中正西路三三二號一樓,3,0881006,       ,120.9759797,24.8409773
23285582,萊爾富國際股份有限公司,70751855,北縣樹正分公司,新北市樹林區中正路791號1樓,1,0881013,1121117,121.4097272,25.0161269
23285582,萊爾富國際股份有限公司,70751861,北市松永分公司,臺北市信義區永吉路280號1樓,1,0881013,1121117,121.5743395,25.0453746
23285582,萊爾富國際股份有限公司,70751877,北縣輔大分公司,新北市新莊區建國一路一號一樓,3,0881013,       ,121.4349346,25.0274067
23285582,萊爾富國際股份有限公司,70751882,高市榮成分公司,高雄市左營區榮總路三十七號一樓,3,0881013,0910423,120.321706,22.6827609
23285582,萊爾富國際股份有限公司,70751898,桃市國際分公司,桃園市桃園區國際路一段一二二四、一二二六號一樓,3,0881013,0900920,121.289143,24.9760614
23285582,萊爾富國際股份有限公司,70751905,竹縣長春第二分公司,新竹縣竹東鎮長春路三段一八０號一樓,3,0881013,0891013,121.0832152,24.7439277
23285582,萊爾富國際股份有限公司,70751911,中縣潭興分公司,臺中市潭子區潭興路三段二十二號一樓,3,0881013,0890501,120.7035406,24.2115943
23285582,萊爾富國際股份有限公司,70751927,台中太平分公司,臺中市北區太平路七十二號一樓,3,0881013,       ,120.6816674,24.1489168
23285582,萊爾富國際股份有限公司,70751932,北市萬興分公司,臺北市文山區興隆路三段五十八號一樓,3,0881013,       ,121.5559042,25.0004464
23285582,萊爾富國際股份有限公司,70752616,桃鶯第二分公司,桃園市桃園區桃鶯路二二０號一樓,3,0881021,0931011,121.3219157,24.9784557
23285582,萊爾富國際股份有限公司,70752622,北縣中陽分公司,新北市三重區中正北路105號1樓,1,0881021,1121117,121.4890265,25.0633192
23285582,萊爾富國際股份有限公司,70753571,桃縣大觀分公司,桃園市大園區大觀路五四六之二號一樓,3,0881101,0920430,121.1761312,25.0622518
